user_id,Gender,Age,District
7695,Female,46,Central Israel
7696,Female,60,South of Israel
7697,Male,31,North of Israel
7698,Male,45,Central Israel
7699,Male,35,Haifa
7700,Male,22,Haifa
7701,Male,23,South of Israel
7702,Female,66,North of Israel
7703,Female,21,Jerusalem
7704,Male,41,Haifa
7705,Male,61,South of Israel
7706,Male,22,Jerusalem
7707,Male,69,Tel Aviv
7708,Female,58,South of Israel
7709,Female,31,Jerusalem
7710,Male,66,North of Israel
7711,Female,19,Central Israel
7712,Female,45,North of Israel
7713,Male,45,Haifa
7714,Female,69,Tel Aviv
7715,Male,28,Central Israel
7716,Male,20,North of Israel
7717,Female,43,South of Israel
7718,Female,56,North of Israel
7719,Male,21,Central Israel
7720,Male,66,South of Israel
7721,Male,67,Central Israel
7722,Male,39,Jerusalem
7723,Female,19,Tel Aviv
7724,Female,45,Haifa
7725,Male,59,South of Israel
7726,Female,41,South of Israel
7727,Female,34,Haifa
7728,Male,21,Haifa
7729,Female,37,Tel Aviv
7730,Male,50,Tel Aviv
7731,Female,55,Jerusalem
7732,Female,18,South of Israel
7733,Female,45,Haifa
7734,Female,61,Haifa
7735,Male,28,Central Israel
7736,Female,38,Jerusalem
7737,Female,42,North of Israel
7738,Female,19,Jerusalem
7739,Female,47,Central Israel
7740,Male,40,Jerusalem
7741,Male,44,Tel Aviv
7742,Male,35,Haifa
7743,Female,44,Haifa
7744,Male,20,Jerusalem
7745,Female,24,Haifa
7746,Female,62,North of Israel
7747,Male,34,South of Israel
7748,Male,60,North of Israel
7749,Male,68,Haifa
7750,Male,60,Jerusalem
7751,Male,48,Haifa
7752,Female,21,Haifa
7753,Female,64,North of Israel
7754,Male,66,Tel Aviv
7755,Male,20,Central Israel
7756,Male,68,Central Israel
7757,Male,31,Haifa
7758,Female,53,South of Israel
7759,Female,59,North of Israel
7760,Male,30,Haifa
7761,Female,48,Central Israel
7762,Female,40,Tel Aviv
7763,Male,44,Central Israel
7764,Female,31,Jerusalem
7765,Male,59,Central Israel
7766,Male,21,Central Israel
7767,Female,34,South of Israel
7768,Female,18,North of Israel
7769,Male,24,South of Israel
7770,Male,32,Central Israel
7771,Male,38,Tel Aviv
7772,Male,38,Tel Aviv
7773,Female,41,South of Israel
7774,Female,20,Tel Aviv
7775,Male,65,Jerusalem
7776,Female,37,Tel Aviv
7777,Female,44,North of Israel
7778,Male,68,Haifa
7779,Female,47,Tel Aviv
7780,Male,41,Tel Aviv
7781,Female,28,Tel Aviv
7782,Female,22,Tel Aviv
7783,Female,47,Central Israel
7784,Female,36,Jerusalem
7785,Male,18,Jerusalem
7786,Female,60,North of Israel
7787,Female,58,North of Israel
7788,Female,60,Jerusalem
7789,Female,69,Jerusalem
7790,Male,58,North of Israel
7791,Male,24,Central Israel
7792,Male,58,Tel Aviv
7793,Female,38,Central Israel
7794,Male,38,Haifa
7795,Female,32,Central Israel
7796,Female,64,North of Israel
7797,Male,62,Haifa
7798,Male,69,Jerusalem
7799,Male,55,Jerusalem
7800,Male,49,Haifa
7801,Male,38,Tel Aviv
7802,Female,43,Tel Aviv
7803,Female,36,Central Israel
7804,Male,50,Central Israel
7805,Male,36,Jerusalem
7806,Male,60,Tel Aviv
7807,Male,25,Jerusalem
7808,Female,22,Tel Aviv
7809,Female,43,North of Israel
7810,Male,61,North of Israel
7811,Female,60,Haifa
7812,Female,44,Central Israel
7813,Male,41,Central Israel
7814,Female,22,Haifa
7815,Male,54,North of Israel
7816,Male,67,Jerusalem
7817,Female,69,Jerusalem
7818,Female,37,North of Israel
7819,Male,45,Tel Aviv
7820,Male,46,Haifa
7821,Male,29,North of Israel
7822,Male,21,South of Israel
7823,Female,30,Central Israel
7824,Female,25,Tel Aviv
7825,Male,67,Jerusalem
7826,Female,59,Tel Aviv
7827,Female,36,Tel Aviv
7828,Male,46,North of Israel
7829,Female,35,South of Israel
7830,Male,66,Haifa
7831,Female,18,Tel Aviv
7832,Female,33,Jerusalem
7833,Female,30,North of Israel
7834,Female,41,Tel Aviv
7835,Male,26,South of Israel
7836,Female,66,Tel Aviv
7837,Female,55,South of Israel
7838,Female,40,North of Israel
7839,Female,23,Tel Aviv
7840,Male,50,Haifa
7841,Male,42,North of Israel
7842,Male,18,Central Israel
7843,Female,43,Tel Aviv
7844,Male,36,South of Israel
7845,Female,39,North of Israel
7846,Female,41,Jerusalem
7847,Male,69,North of Israel
7848,Male,18,Tel Aviv
7849,Male,66,Jerusalem
7850,Male,27,Jerusalem
7851,Male,29,Jerusalem
7852,Female,69,Tel Aviv
7853,Female,57,South of Israel
7854,Male,63,South of Israel
7855,Male,49,North of Israel
7856,Male,47,South of Israel
7857,Male,69,North of Israel
7858,Female,66,Tel Aviv
7859,Female,23,Central Israel
7860,Male,58,Tel Aviv
7861,Female,35,North of Israel
7862,Female,30,North of Israel
7863,Male,46,South of Israel
7864,Female,49,South of Israel
7865,Male,34,Central Israel
7866,Male,24,South of Israel
7867,Female,39,South of Israel
7868,Female,21,Tel Aviv
7869,Male,18,Central Israel
7870,Male,59,South of Israel
7871,Male,58,Haifa
7872,Male,35,Haifa
7873,Female,24,Central Israel
7874,Female,26,Tel Aviv
7875,Male,59,Tel Aviv
7876,Female,69,Jerusalem
7877,Female,52,Haifa
7878,Male,54,Central Israel
7879,Female,64,Haifa
7880,Male,55,North of Israel
7881,Female,45,Haifa
7882,Female,25,Haifa
7883,Female,59,Central Israel
7884,Female,45,Central Israel
7885,Male,54,Jerusalem
7886,Female,56,Haifa
7887,Female,36,South of Israel
7888,Female,32,Haifa
7889,Female,56,North of Israel
7890,Male,49,Tel Aviv
7891,Male,48,North of Israel
7892,Male,53,Haifa
7893,Female,44,Tel Aviv
7894,Male,25,South of Israel
7895,Female,69,Tel Aviv
7896,Female,34,South of Israel
7897,Male,69,Haifa
7898,Male,41,Central Israel
7899,Male,51,Central Israel
7900,Male,26,Central Israel
7901,Male,39,Jerusalem
7902,Female,65,Tel Aviv
7903,Female,40,Haifa
7904,Male,44,Tel Aviv
7905,Male,37,Central Israel
7906,Male,42,Jerusalem
7907,Male,40,South of Israel
7908,Female,39,Jerusalem
7909,Female,56,South of Israel
7910,Male,39,Haifa
7911,Female,50,Central Israel
7912,Female,51,Tel Aviv
7913,Male,58,South of Israel
7914,Female,21,North of Israel
7915,Male,44,Central Israel
7916,Male,18,Jerusalem
7917,Female,51,North of Israel
7918,Female,39,Tel Aviv
7919,Male,60,Haifa
7920,Male,66,Haifa
7921,Male,30,North of Israel
7922,Male,42,Central Israel
7923,Female,50,South of Israel
7924,Female,47,Central Israel
7925,Male,48,North of Israel
7926,Female,30,Central Israel
7927,Female,67,Tel Aviv
7928,Male,18,North of Israel
7929,Female,54,Haifa
7930,Male,28,Jerusalem
7931,Female,52,Tel Aviv
7932,Female,32,Tel Aviv
7933,Female,36,Haifa
7934,Female,64,Haifa
7935,Male,67,Tel Aviv
7936,Female,58,Central Israel
7937,Female,51,North of Israel
7938,Female,36,North of Israel
7939,Female,33,North of Israel
7940,Male,19,Tel Aviv
7941,Male,61,Haifa
7942,Male,46,South of Israel
7943,Female,66,Tel Aviv
7944,Male,21,Central Israel
7945,Female,38,Haifa
7946,Female,32,Jerusalem
7947,Male,61,Tel Aviv
7948,Male,48,South of Israel
7949,Male,31,Haifa
7950,Male,28,North of Israel
7951,Male,20,Tel Aviv
7952,Female,42,Jerusalem
7953,Female,20,South of Israel
7954,Male,57,Tel Aviv
7955,Male,51,Tel Aviv
7956,Male,47,Haifa
7957,Male,23,North of Israel
7958,Female,31,Central Israel
7959,Female,66,Jerusalem
7960,Male,65,North of Israel
7961,Female,34,Haifa
7962,Female,59,Central Israel
7963,Male,21,Jerusalem
7964,Female,28,Central Israel
7965,Male,24,Haifa
7966,Male,30,Central Israel
7967,Female,37,South of Israel
7968,Female,61,North of Israel
7969,Male,51,Central Israel
7970,Male,50,South of Israel
7971,Male,46,Jerusalem
7972,Male,36,North of Israel
7973,Female,25,Haifa
7974,Female,61,Haifa
7975,Male,34,Tel Aviv
7976,Female,24,Haifa
7977,Female,40,Tel Aviv
7978,Male,59,South of Israel
7979,Female,59,South of Israel
7980,Male,42,Jerusalem
7981,Female,21,North of Israel
7982,Female,24,Central Israel
7983,Female,46,North of Israel
7984,Female,43,North of Israel
7985,Male,63,South of Israel
7986,Female,35,North of Israel
7987,Female,61,Central Israel
7988,Female,31,Central Israel
7989,Female,60,Jerusalem
7990,Male,67,South of Israel
7991,Male,69,Haifa
7992,Male,46,Tel Aviv
7993,Female,62,Tel Aviv
7994,Male,31,Tel Aviv
7995,Female,59,Haifa
7996,Female,24,Tel Aviv
7997,Male,30,Jerusalem
7998,Male,66,North of Israel
7999,Male,23,Jerusalem
8000,Male,67,Tel Aviv
8001,Male,22,North of Israel
8002,Female,51,Tel Aviv
8003,Female,21,South of Israel
8004,Male,35,Jerusalem
8005,Male,55,Haifa
8006,Male,18,Tel Aviv
8007,Male,38,South of Israel
8008,Female,53,Central Israel
8009,Female,64,South of Israel
8010,Male,55,Haifa
8011,Female,68,Haifa
8012,Female,41,Jerusalem
8013,Male,56,Tel Aviv
8014,Female,41,North of Israel
8015,Male,48,Tel Aviv
8016,Male,25,North of Israel
8017,Female,30,Haifa
8018,Female,68,Jerusalem
8019,Male,22,North of Israel
8020,Male,52,Central Israel
8021,Male,61,North of Israel
8022,Male,58,Jerusalem
8023,Female,28,Jerusalem
8024,Female,24,Jerusalem
8025,Male,69,Central Israel
8026,Female,48,Haifa
8027,Female,62,North of Israel
8028,Male,45,North of Israel
8029,Female,47,South of Israel
8030,Male,63,Central Israel
8031,Female,25,Central Israel
8032,Female,30,North of Israel
8033,Female,35,Central Israel
8034,Female,37,South of Israel
8035,Male,68,Jerusalem
8036,Female,38,Jerusalem
8037,Female,60,North of Israel
8038,Female,40,Haifa
8039,Female,43,Haifa
8040,Male,55,South of Israel
8041,Male,24,Tel Aviv
8042,Male,52,North of Israel
8043,Female,62,Tel Aviv
8044,Male,48,South of Israel
8045,Female,64,South of Israel
8046,Female,52,North of Israel
8047,Male,20,Jerusalem
8048,Male,47,South of Israel
8049,Male,55,Central Israel
8050,Male,55,South of Israel
8051,Male,31,South of Israel
8052,Female,48,South of Israel
8053,Female,60,Haifa
8054,Male,29,South of Israel
8055,Male,38,Haifa
8056,Male,58,Jerusalem
8057,Male,24,Tel Aviv
8058,Female,56,Central Israel
8059,Female,27,Tel Aviv
8060,Male,54,Jerusalem
8061,Female,47,Tel Aviv
8062,Female,66,North of Israel
8063,Male,67,North of Israel
8064,Female,46,North of Israel
8065,Male,35,Haifa
8066,Male,39,North of Israel
8067,Female,56,Jerusalem
8068,Female,22,South of Israel
8069,Male,41,South of Israel
8070,Male,39,Tel Aviv
8071,Male,46,Haifa
8072,Male,60,Central Israel
8073,Female,31,Central Israel
8074,Female,41,Tel Aviv
8075,Male,50,Haifa
8076,Female,21,South of Israel
8077,Female,28,Tel Aviv
8078,Male,21,North of Israel
8079,Female,65,Jerusalem
8080,Male,45,Jerusalem
8081,Female,31,Tel Aviv
8082,Female,23,Central Israel
8083,Female,37,South of Israel
8084,Female,65,Central Israel
8085,Male,37,Central Israel
8086,Female,62,North of Israel
8087,Female,43,South of Israel
8088,Female,68,North of Israel
8089,Female,49,Tel Aviv
8090,Male,60,Haifa
8091,Male,55,Haifa
8092,Male,52,North of Israel
8093,Female,29,Tel Aviv
8094,Male,53,Haifa
8095,Female,60,Tel Aviv
8096,Female,19,South of Israel
8097,Male,49,Jerusalem
8098,Male,26,Haifa
8099,Male,39,South of Israel
8100,Male,43,Central Israel
8101,Male,63,North of Israel
8102,Female,55,Tel Aviv
8103,Female,41,North of Israel
8104,Male,68,Haifa
8105,Male,27,Central Israel
8106,Male,65,Tel Aviv
8107,Male,51,North of Israel
8108,Female,20,Central Israel
8109,Female,53,Jerusalem
8110,Male,39,South of Israel
8111,Female,51,South of Israel
8112,Female,57,South of Israel
8113,Male,59,Jerusalem
8114,Female,58,Tel Aviv
8115,Male,27,Jerusalem
8116,Male,64,Jerusalem
8117,Female,18,Jerusalem
8118,Female,56,Central Israel
8119,Male,68,Central Israel
8120,Male,54,Tel Aviv
8121,Male,42,South of Israel
8122,Male,65,North of Israel
8123,Female,31,Jerusalem
8124,Female,68,Central Israel
8125,Male,36,North of Israel
8126,Female,64,North of Israel
8127,Female,68,Jerusalem
8128,Male,26,Tel Aviv
8129,Female,19,North of Israel
8130,Male,62,Central Israel
8131,Female,22,Jerusalem
8132,Female,66,South of Israel
8133,Female,41,Tel Aviv
8134,Female,57,Tel Aviv
8135,Male,29,South of Israel
8136,Female,67,Haifa
8137,Female,28,North of Israel
8138,Female,54,South of Israel
8139,Female,54,Tel Aviv
8140,Male,18,South of Israel
8141,Male,18,Tel Aviv
8142,Male,32,South of Israel
8143,Female,67,Haifa
8144,Male,61,Haifa
8145,Female,27,Central Israel
8146,Female,33,South of Israel
8147,Male,51,Central Israel
8148,Male,64,North of Israel
8149,Male,26,Central Israel
8150,Male,55,Tel Aviv
8151,Male,53,Central Israel
8152,Female,32,North of Israel
8153,Female,29,Haifa
8154,Male,67,Tel Aviv
8155,Male,29,South of Israel
8156,Male,29,South of Israel
8157,Male,20,North of Israel
8158,Female,19,Central Israel
8159,Female,50,Tel Aviv
8160,Male,36,Haifa
8161,Female,61,North of Israel
8162,Female,57,Tel Aviv
8163,Male,18,South of Israel
8164,Female,23,North of Israel
8165,Male,54,Jerusalem
8166,Male,62,Haifa
8167,Female,19,Central Israel
8168,Female,33,South of Israel
8169,Male,66,South of Israel
8170,Male,22,Tel Aviv
8171,Male,41,Central Israel
8172,Male,35,North of Israel
8173,Female,37,Central Israel
8174,Female,31,Jerusalem
8175,Male,41,North of Israel
8176,Female,42,South of Israel
8177,Female,67,Jerusalem
8178,Male,19,South of Israel
8179,Female,59,Jerusalem
8180,Male,67,Tel Aviv
8181,Female,18,Haifa
8182,Female,31,Tel Aviv
8183,Female,66,Haifa
8184,Female,49,Haifa
8185,Male,51,North of Israel
8186,Female,29,Central Israel
8187,Female,35,North of Israel
8188,Female,62,Jerusalem
8189,Female,30,Haifa
8190,Male,28,Central Israel
8191,Male,38,North of Israel
8192,Male,67,Tel Aviv
8193,Female,64,Haifa
8194,Male,58,Tel Aviv
8195,Female,50,North of Israel
8196,Female,54,South of Israel
8197,Male,25,Haifa
8198,Male,22,North of Israel
8199,Male,34,North of Israel
8200,Male,58,South of Israel
8201,Male,26,Jerusalem
8202,Female,46,South of Israel
8203,Female,29,North of Israel
8204,Male,42,Haifa
8205,Male,43,Jerusalem
8206,Male,42,Jerusalem
8207,Male,64,North of Israel
8208,Female,57,Haifa
8209,Female,67,Tel Aviv
8210,Male,55,Central Israel
8211,Female,29,Jerusalem
8212,Female,60,Tel Aviv
8213,Male,23,South of Israel
8214,Female,66,North of Israel
8215,Male,60,Haifa
8216,Male,21,Tel Aviv
8217,Female,21,North of Israel
8218,Female,63,Central Israel
8219,Male,46,Tel Aviv
8220,Male,46,Tel Aviv
8221,Male,40,North of Israel
8222,Male,53,South of Israel
8223,Female,61,Central Israel
8224,Female,62,South of Israel
8225,Male,24,Jerusalem
8226,Female,28,Tel Aviv
8227,Female,54,South of Israel
8228,Male,29,Tel Aviv
8229,Female,30,Tel Aviv
8230,Male,18,Central Israel
8231,Female,64,North of Israel
8232,Female,19,Haifa
8233,Female,60,Jerusalem
8234,Female,28,Haifa
8235,Male,48,Central Israel
8236,Female,29,Haifa
8237,Female,20,South of Israel
8238,Female,49,North of Israel
8239,Female,22,South of Israel
8240,Male,45,Central Israel
8241,Male,56,South of Israel
8242,Male,30,Tel Aviv
8243,Female,27,South of Israel
8244,Male,35,North of Israel
8245,Female,43,South of Israel
8246,Female,43,Haifa
8247,Male,32,Central Israel
8248,Male,43,South of Israel
8249,Male,18,Central Israel
8250,Male,19,Tel Aviv
8251,Male,59,Jerusalem
8252,Female,68,Jerusalem
8253,Female,69,Central Israel
8254,Male,51,Tel Aviv
8255,Male,43,Central Israel
8256,Male,56,South of Israel
8257,Male,54,Central Israel
8258,Female,48,Tel Aviv
8259,Female,39,Haifa
8260,Male,34,Tel Aviv
8261,Female,62,Jerusalem
8262,Female,50,Central Israel
8263,Male,57,Central Israel
8264,Female,23,Jerusalem
8265,Male,38,South of Israel
8266,Male,45,South of Israel
8267,Female,43,Central Israel
8268,Female,25,North of Israel
8269,Male,63,North of Israel
8270,Male,55,South of Israel
8271,Male,41,North of Israel
8272,Male,69,Central Israel
8273,Female,23,Tel Aviv
8274,Female,46,North of Israel
8275,Male,25,North of Israel
8276,Female,63,South of Israel
8277,Female,43,Central Israel
8278,Male,58,South of Israel
8279,Female,62,Central Israel
8280,Male,48,Tel Aviv
8281,Female,43,Haifa
8282,Female,62,Tel Aviv
8283,Female,21,Tel Aviv
8284,Female,33,South of Israel
8285,Male,58,South of Israel
8286,Female,57,South of Israel
8287,Female,36,South of Israel
8288,Female,31,Central Israel
8289,Female,42,Jerusalem
8290,Male,58,North of Israel
8291,Male,38,North of Israel
8292,Male,62,Central Israel
8293,Female,22,Tel Aviv
8294,Male,22,Tel Aviv
8295,Female,42,Central Israel
8296,Female,51,North of Israel
8297,Male,40,Jerusalem
8298,Male,22,South of Israel
8299,Male,43,Tel Aviv
8300,Male,31,Tel Aviv
8301,Male,25,North of Israel
8302,Female,32,Haifa
8303,Female,28,Central Israel
8304,Male,26,Central Israel
8305,Male,66,Tel Aviv
8306,Male,20,Jerusalem
8307,Male,53,Jerusalem
8308,Female,45,South of Israel
8309,Female,38,Tel Aviv
8310,Male,47,North of Israel
8311,Female,54,Haifa
8312,Female,36,Jerusalem
8313,Male,21,Haifa
8314,Female,23,Haifa
8315,Male,65,Jerusalem
8316,Male,45,Tel Aviv
8317,Female,33,Haifa
8318,Female,35,Central Israel
8319,Male,66,South of Israel
8320,Male,31,South of Israel
8321,Male,49,Jerusalem
8322,Male,57,Haifa
8323,Female,49,North of Israel
8324,Female,33,Jerusalem
8325,Male,61,South of Israel
8326,Female,38,Central Israel
8327,Female,46,Tel Aviv
8328,Male,49,South of Israel
8329,Female,20,North of Israel
8330,Male,54,Jerusalem
8331,Female,59,Central Israel
8332,Female,69,Tel Aviv
8333,Female,37,Haifa
8334,Female,26,Central Israel
8335,Male,62,Haifa
8336,Female,48,South of Israel
8337,Female,20,Haifa
8338,Female,38,Tel Aviv
8339,Female,18,Haifa
8340,Male,20,Tel Aviv
8341,Male,41,Central Israel
8342,Male,64,South of Israel
8343,Female,34,Haifa
8344,Male,32,Central Israel
8345,Female,56,Jerusalem
8346,Female,34,Tel Aviv
8347,Male,49,Haifa
8348,Male,43,Tel Aviv
8349,Male,59,Tel Aviv
8350,Male,66,Jerusalem
8351,Male,47,North of Israel
8352,Female,54,South of Israel
8353,Female,26,Tel Aviv
8354,Male,55,Tel Aviv
8355,Male,53,Central Israel
8356,Male,66,Tel Aviv
8357,Male,33,Central Israel
8358,Female,59,Jerusalem
8359,Female,18,Tel Aviv
8360,Male,41,Jerusalem
8361,Female,19,Jerusalem
8362,Female,23,North of Israel
8363,Male,21,Tel Aviv
8364,Female,38,South of Israel
8365,Male,36,South of Israel
8366,Male,33,North of Israel
8367,Female,46,North of Israel
8368,Female,26,South of Israel
8369,Male,24,Central Israel
8370,Male,46,Central Israel
8371,Male,69,Central Israel
8372,Male,55,South of Israel
8373,Female,20,North of Israel
8374,Female,42,North of Israel
8375,Male,21,Haifa
8376,Female,62,North of Israel
8377,Female,22,North of Israel
8378,Male,42,Central Israel
8379,Female,34,South of Israel
8380,Male,62,Central Israel
8381,Female,39,Central Israel
8382,Female,52,Jerusalem
8383,Female,24,Tel Aviv
8384,Female,44,Jerusalem
8385,Male,37,Haifa
8386,Female,18,Haifa
8387,Female,52,Tel Aviv
8388,Female,23,Central Israel
8389,Female,44,Central Israel
8390,Male,47,Tel Aviv
8391,Male,46,Jerusalem
8392,Male,69,Jerusalem
8393,Female,52,Jerusalem
8394,Male,53,North of Israel
8395,Female,38,Jerusalem
8396,Female,22,North of Israel
8397,Male,67,North of Israel
8398,Male,20,South of Israel
8399,Male,22,Central Israel
8400,Male,57,Tel Aviv
8401,Male,67,Jerusalem
8402,Female,64,North of Israel
8403,Female,23,North of Israel
8404,Male,19,North of Israel
8405,Male,44,North of Israel
8406,Male,56,Haifa
8407,Male,21,North of Israel
8408,Female,27,North of Israel
8409,Female,57,Tel Aviv
8410,Male,21,North of Israel
8411,Female,45,Jerusalem
8412,Female,23,Tel Aviv
8413,Male,39,Haifa
8414,Female,49,Jerusalem
8415,Male,32,Central Israel
8416,Male,26,Jerusalem
8417,Female,19,Jerusalem
8418,Female,25,Haifa
8419,Male,49,Jerusalem
8420,Male,48,Tel Aviv
8421,Male,56,North of Israel
8422,Male,55,Tel Aviv
8423,Female,52,Central Israel
8424,Female,18,Haifa
8425,Male,31,Central Israel
8426,Female,44,North of Israel
8427,Female,53,Tel Aviv
8428,Male,50,Haifa
8429,Female,42,Jerusalem
8430,Male,47,Jerusalem
8431,Female,46,South of Israel
8432,Female,39,Haifa
8433,Female,31,South of Israel
8434,Female,57,Jerusalem
8435,Male,61,North of Israel
8436,Female,23,South of Israel
8437,Female,51,Jerusalem
8438,Female,57,North of Israel
8439,Female,37,Haifa
8440,Male,25,Haifa
8441,Male,18,North of Israel
8442,Male,60,Jerusalem
8443,Female,42,Central Israel
8444,Male,20,South of Israel
8445,Female,42,Central Israel
8446,Female,64,Central Israel
8447,Male,49,Central Israel
8448,Male,51,North of Israel
8449,Male,58,Tel Aviv
8450,Male,51,North of Israel
8451,Male,34,Central Israel
8452,Female,52,North of Israel
8453,Female,27,Jerusalem
8454,Male,56,Haifa
8455,Male,47,Jerusalem
8456,Male,30,Jerusalem
8457,Male,54,South of Israel
8458,Female,29,Haifa
8459,Female,58,Tel Aviv
8460,Male,44,Central Israel
8461,Female,18,Jerusalem
8462,Female,49,North of Israel
8463,Male,25,Tel Aviv
8464,Female,52,Central Israel
8465,Male,36,Central Israel
8466,Male,27,North of Israel
8467,Female,38,Central Israel
8468,Female,67,Jerusalem
8469,Male,33,North of Israel
8470,Male,61,Jerusalem
8471,Male,48,Jerusalem
8472,Male,56,South of Israel
8473,Female,61,Haifa
8474,Female,64,Tel Aviv
8475,Male,34,North of Israel
8476,Female,64,Haifa
8477,Female,58,Central Israel
8478,Male,55,Central Israel
8479,Female,65,Central Israel
8480,Male,31,Jerusalem
8481,Female,60,South of Israel
8482,Female,39,Haifa
8483,Female,32,South of Israel
8484,Female,58,Central Israel
8485,Male,46,Tel Aviv
8486,Female,28,South of Israel
8487,Female,34,South of Israel
8488,Female,67,North of Israel
8489,Female,44,Central Israel
8490,Male,57,South of Israel
8491,Male,56,South of Israel
8492,Male,54,North of Israel
8493,Female,32,North of Israel
8494,Male,32,Central Israel
8495,Female,29,Tel Aviv
8496,Female,52,Haifa
8497,Male,54,Jerusalem
8498,Male,49,South of Israel
8499,Male,21,North of Israel
8500,Male,45,Jerusalem
8501,Male,46,North of Israel
8502,Female,28,Jerusalem
8503,Female,53,Central Israel
8504,Male,28,Tel Aviv
8505,Male,31,North of Israel
8506,Male,25,North of Israel
8507,Male,43,North of Israel
8508,Female,52,Tel Aviv
8509,Female,18,Tel Aviv
8510,Male,68,Tel Aviv
8511,Female,57,Jerusalem
8512,Female,60,Tel Aviv
8513,Male,67,Central Israel
8514,Female,66,Tel Aviv
8515,Male,64,South of Israel
8516,Male,59,South of Israel
8517,Female,69,North of Israel
8518,Female,50,North of Israel
8519,Male,38,North of Israel
8520,Male,40,Haifa
8521,Male,39,Tel Aviv
8522,Male,38,Central Israel
8523,Female,29,North of Israel
8524,Female,41,Jerusalem
8525,Male,52,Jerusalem
8526,Female,53,Haifa
8527,Female,41,North of Israel
8528,Male,47,Jerusalem
8529,Female,43,Jerusalem
8530,Male,25,North of Israel
8531,Female,36,Tel Aviv
8532,Female,61,North of Israel
8533,Female,54,North of Israel
8534,Female,20,South of Israel
8535,Male,25,South of Israel
8536,Female,24,North of Israel
8537,Female,53,Haifa
8538,Female,27,Tel Aviv
8539,Female,24,Tel Aviv
8540,Male,38,Central Israel
8541,Male,60,Jerusalem
8542,Male,26,Tel Aviv
8543,Female,65,Haifa
8544,Male,38,North of Israel
8545,Female,39,South of Israel
8546,Female,46,Central Israel
8547,Male,38,Central Israel
8548,Male,20,Tel Aviv
8549,Male,33,Haifa
8550,Male,41,North of Israel
8551,Male,54,Jerusalem
8552,Female,62,Haifa
8553,Female,32,South of Israel
8554,Male,29,South of Israel
8555,Male,50,Central Israel
8556,Male,30,Jerusalem
8557,Male,52,North of Israel
8558,Female,58,Haifa
8559,Female,60,South of Israel
8560,Male,62,Central Israel
8561,Female,61,Haifa
8562,Female,32,Central Israel
8563,Male,28,Central Israel
8564,Female,45,Tel Aviv
8565,Male,37,North of Israel
8566,Male,49,Tel Aviv
8567,Female,54,Jerusalem
8568,Female,29,Haifa
8569,Male,49,Jerusalem
8570,Male,49,Haifa
8571,Male,68,Central Israel
8572,Male,18,Haifa
8573,Female,58,Central Israel
8574,Female,58,Central Israel
8575,Male,30,South of Israel
8576,Female,55,Tel Aviv
8577,Female,51,North of Israel
8578,Male,55,Central Israel
8579,Female,21,Tel Aviv
8580,Male,58,Central Israel
8581,Female,50,Central Israel
8582,Female,36,Central Israel
8583,Female,65,Jerusalem
8584,Female,36,North of Israel
8585,Male,40,Haifa
8586,Female,46,Central Israel
8587,Female,31,Central Israel
8588,Female,50,South of Israel
8589,Female,34,North of Israel
8590,Male,60,Central Israel
8591,Male,20,Haifa
8592,Male,53,Tel Aviv
8593,Female,59,South of Israel
8594,Male,29,Jerusalem
8595,Female,45,Jerusalem
8596,Female,48,Haifa
8597,Male,20,Central Israel
8598,Male,27,South of Israel
8599,Male,54,Jerusalem
8600,Male,58,North of Israel
8601,Male,29,Jerusalem
8602,Female,62,Jerusalem
8603,Female,50,Haifa
8604,Male,43,Tel Aviv
8605,Male,51,North of Israel
8606,Male,32,Jerusalem
8607,Male,51,Tel Aviv
8608,Female,43,South of Israel
8609,Female,22,South of Israel
8610,Male,39,Central Israel
8611,Female,22,South of Israel
8612,Female,38,North of Israel
8613,Male,44,North of Israel
8614,Female,27,North of Israel
8615,Male,52,Central Israel
8616,Male,44,Tel Aviv
8617,Female,21,Haifa
8618,Female,19,North of Israel
8619,Male,53,Tel Aviv
8620,Male,35,South of Israel
8621,Male,30,South of Israel
8622,Male,24,South of Israel
8623,Female,67,South of Israel
8624,Female,29,South of Israel
8625,Male,53,Central Israel
8626,Female,57,Jerusalem
8627,Female,43,Tel Aviv
8628,Male,19,South of Israel
8629,Female,56,Haifa
8630,Male,58,North of Israel
8631,Female,20,Central Israel
8632,Female,22,Central Israel
8633,Female,19,Haifa
8634,Female,50,Tel Aviv
8635,Male,67,Central Israel
8636,Female,27,North of Israel
8637,Female,40,Tel Aviv
8638,Female,20,Jerusalem
8639,Female,54,Jerusalem
8640,Male,26,North of Israel
8641,Male,59,Jerusalem
8642,Male,30,Haifa
8643,Female,19,Jerusalem
8644,Male,59,Jerusalem
8645,Female,44,Haifa
8646,Female,22,Tel Aviv
8647,Male,64,Central Israel
8648,Male,20,Central Israel
8649,Male,39,North of Israel
8650,Male,23,Tel Aviv
8651,Male,31,Central Israel
8652,Female,57,North of Israel
8653,Female,27,Central Israel
8654,Male,25,Haifa
8655,Male,19,North of Israel
8656,Male,42,Central Israel
8657,Male,62,Jerusalem
8658,Female,50,North of Israel
8659,Female,18,South of Israel
8660,Male,21,Central Israel
8661,Female,62,Jerusalem
8662,Female,19,Jerusalem
8663,Male,59,North of Israel
8664,Female,56,North of Israel
8665,Male,21,North of Israel
8666,Male,44,South of Israel
8667,Female,21,South of Israel
